invoice_id,date,store_city,category,product_name,quantity,unit_price,total_sales,payment_mode,customer_type
203627,2024-12-24,Chennai,Beverages,Juice,4,4306.82,17227.28,UPI,Regular
203628,2024-06-25,Chennai,Bed & Bath,Bedsheet,6,3504.35,21026.1,,Regular
203629,2024-06-24,Salem,Personal Care,Toothpaste,5,4202.02,21010.1,Cash,Regular
203630,2024-07-14,Kovilpatti,Bed & Bath,Bedsheet,2,2300.56,4601.12,Card,New
203631,2024-08-10,Vellore,Bed & Bath,Towel,1,280.52,280.52,UPI,New
203632,2024-02-04,Chennai,Baby Care,Baby Soap,1,3374.68,3374.68,Card,New
203633,2024-12-16,Dindigul,Apparel & Footwear,Jeans,3,1865.61,5596.83,,
203634,2024-12-17,Madurai,Home Appliances,Mixer,8,1713.56,13708.48,UPI,
203635,2024-06-07,Madurai,Personal Care,Shampoo,3,4284.29,12852.87,Card,Regular
203636,2024-10-31,Madurai,Grocery & Staples,Rice,8,4399.25,35194.0,Cash,
203637,2024-01-31,Tiruchirappalli,Grocery & Staples,Toor Dal,3,2442.52,7327.56,Cash,New
203638,2024-10-01,Coimbatore,Stationery & School Supplies,Pen,3,3317.87,9953.61,,New
203639,2024-08-26,Hosur,Home & Kitchen,Cookware,4,3723.15,14892.6,UPI,Regular
203640,2024-10-30,Chennai,Beverages,Coffee,8,1364.13,10913.04,UPI,New
203641,2024-10-07,Tiruchirappalli,Home & Kitchen,Cookware,4,1594.87,6379.48,Card,Regular
203642,2024-10-30,Tiruchirappalli,Beverages,Soft Drink,3,2659.26,7977.78,Card,New
203643,2024-09-12,Tiruchirappalli,Personal Care,Toothpaste,6,912.12,5472.72,Cash,New
203644,2024-03-04,Tiruppur,Bed & Bath,Bedsheet,5,85.79,428.95,UPI,New
203645,2024-09-16,Shoolagiri,Home Appliances,Mixer,7,1581.19,11068.33,,
203646,2024-07-27,Chennai,Household & Cleaning,Detergent,3,1602.28,4806.84,,New
203647,2024-06-08,Tiruppur,Kids & Toys,Doll,8,1060.19,8481.52,Cash,Regular
203648,2024-01-09,Kovilpatti,Bed & Bath,Towel,1,2795.59,2795.59,Card,
203649,2024-01-15,Madurai,Home & Kitchen,Cookware,6,3023.9,18143.4,Cash,Regular
203650,2024-03-17,Dindigul,Dairy & Bakery,Bread,3,4627.7,13883.1,UPI,New
203651,2024-03-23,Chennai,Beverages,Coffee,4,1793.27,7173.08,Cash,Regular
203652,2024-08-30,Vellore,Pet Care,Dog Food,1,3996.7,3996.7,UPI,
203653,2024-02-19,Tiruchirappalli,Bed & Bath,Bedsheet,6,841.74,5050.44,Cash,New
203654,2024-11-06,Chennai,Home & Kitchen,Storage Box,5,1409.07,7045.35,Card,
203655,2024-06-22,Madurai,Bed & Bath,Towel,3,4365.15,13095.45,Cash,New
203656,2024-09-17,Shoolagiri,Kids & Toys,Toy Car,8,569.02,4552.16,UPI,New
203657,2024-07-23,Shoolagiri,Beverages,Soft Drink,2,3719.82,7439.64,,Regular
203658,2024-07-27,Shoolagiri,Stationery & School Supplies,Notebook,2,498.03,996.06,UPI,New
203659,2024-12-29,Tiruppur,Household & Cleaning,Detergent,1,301.49,301.49,UPI,
203660,2024-03-01,Hosur,Stationery & School Supplies,Pen,5,2412.4,12062.0,,Regular
203661,2024-01-24,Coimbatore,Kids & Toys,Doll,5,3801.37,19006.85,Cash,New
203662,2024-12-20,Dindigul,Dairy & Bakery,Milk,3,3811.13,11433.39,,
203663,2024-11-12,Coimbatore,Bed & Bath,Towel,5,4582.16,22910.8,UPI,
203664,2024-08-30,Vellore,Kids & Toys,Doll,7,2181.51,15270.57,Card,
203665,2024-05-23,Tiruppur,Pet Care,Cat Food,6,150.34,902.04,Cash,New
203666,2024-04-14,Vellore,Home Appliances,Iron Box,2,3569.81,7139.62,UPI,New
203667,2024-03-19,Chennai,Grocery & Staples,Rice,4,3790.34,15161.36,,Regular
203668,2024-11-13,Tiruppur,Baby Care,Diapers,1,3640.74,3640.74,,Regular
203669,2024-11-15,Coimbatore,Baby Care,Baby Soap,8,3774.32,30194.56,Card,
203670,2024-09-23,Vellore,Apparel & Footwear,T-Shirt,4,2708.46,10833.84,Card,
203671,2024-12-25,Shoolagiri,Grocery & Staples,Toor Dal,1,960.14,960.14,UPI,New
203672,2024-09-23,Madurai,Apparel & Footwear,Jeans,5,4624.0,23120.0,,Regular
203673,2024-12-19,Tiruppur,Kids & Toys,Doll,4,4972.82,19891.28,UPI,Regular
203674,2024-02-17,Madurai,Snacks & Packaged Foods,Noodles,1,4326.78,4326.78,Card,Regular
203675,2024-12-14,Kovilpatti,Household & Cleaning,Phenyl,1,4297.89,4297.89,UPI,Regular
203676,2024-05-12,Chennai,Home Appliances,Mixer,7,1107.02,7749.14,UPI,Regular
203677,2024-01-09,Tiruppur,Beverages,Tea,4,4588.09,18352.36,,Regular
203678,2024-10-23,Kovilpatti,Home & Kitchen,Storage Box,6,1893.92,11363.52,Cash,Regular
203679,2024-09-05,Tiruppur,Household & Cleaning,Dishwash Liquid,8,4339.8,34718.4,Cash,Regular
203680,2024-08-23,Shoolagiri,Grocery & Staples,Rice,6,1752.43,10514.58,Card,
203681,2024-01-31,Hosur,Kids & Toys,Toy Car,6,4468.58,26811.48,Card,
203682,2024-01-23,Tiruchirappalli,Beverages,Soft Drink,3,2990.34,8971.02,Card,
203683,2024-03-13,Dindigul,Fruits & Vegetables,Onion,5,1229.85,6149.25,,New
203684,2024-09-08,Dindigul,Dairy & Bakery,Bread,6,464.24,2785.44,Card,
203685,2024-03-02,Vellore,Dairy & Bakery,Bread,7,475.53,3328.71,,New
203686,2024-08-29,Dindigul,Baby Care,Diapers,7,4267.3,29871.1,Card,New
203687,2024-03-13,Chennai,Dairy & Bakery,Milk,4,1417.73,5670.92,,Regular
203688,2024-07-12,Coimbatore,Bed & Bath,Towel,2,1956.49,3912.98,,
203689,2024-05-15,Vellore,Home & Kitchen,Storage Box,2,2305.81,4611.62,UPI,
203690,2024-06-21,Salem,Baby Care,Diapers,8,597.42,4779.36,Cash,New
203691,2024-07-27,Tiruchirappalli,Home & Kitchen,Storage Box,5,1298.27,6491.35,Cash,
203692,2024-10-30,Tiruchirappalli,Bed & Bath,Towel,1,1270.0,1270.0,Card,
203693,2024-08-06,Salem,Pet Care,Cat Food,8,3046.19,24369.52,UPI,New
203694,2024-09-26,Hosur,Stationery & School Supplies,Pen,3,4009.89,12029.67,,New
203695,2024-04-13,Chennai,Dairy & Bakery,Milk,7,3244.33,22710.31,Cash,
203696,2024-01-21,Salem,Baby Care,Baby Soap,3,1814.93,5444.79,Card,
203697,2024-07-24,Hosur,Dairy & Bakery,Milk,4,3406.65,13626.6,UPI,New
203698,2024-03-16,Chennai,Fruits & Vegetables,Tomato,8,3196.47,25571.76,,Regular
203699,2024-02-03,Shoolagiri,Beverages,Tea,2,790.69,1581.38,,New
203700,2024-05-02,Tiruppur,Pet Care,Cat Food,1,1024.23,1024.23,Cash,
203701,2024-01-31,Coimbatore,Household & Cleaning,Dishwash Liquid,8,3871.71,30973.68,UPI,
203702,2024-12-27,Salem,Bed & Bath,Bedsheet,7,1280.06,8960.42,UPI,New
203703,2024-01-08,Coimbatore,Beverages,Coffee,1,466.09,466.09,Card,
203704,2024-10-05,Tiruppur,Home & Kitchen,Cookware,3,995.27,2985.81,Cash,New
203705,2024-07-22,Madurai,Household & Cleaning,Phenyl,3,3162.75,9488.25,Card,Regular
203706,2024-01-27,Tiruppur,Kids & Toys,Doll,4,2232.34,8929.36,,Regular
203707,2024-11-23,Coimbatore,Snacks & Packaged Foods,Biscuits,3,4492.73,13478.19,UPI,Regular
203708,2024-04-24,Hosur,Snacks & Packaged Foods,Biscuits,4,855.92,3423.68,UPI,
203709,2024-01-02,Salem,Baby Care,Baby Soap,4,1778.48,7113.92,Cash,Regular
203710,2024-06-27,Madurai,Apparel & Footwear,T-Shirt,6,1031.52,6189.12,,
203711,2024-03-18,Vellore,Home & Kitchen,Storage Box,6,2211.92,13271.52,Card,Regular
203712,2024-03-31,Salem,Grocery & Staples,Rice,2,2523.97,5047.94,,
203713,2024-01-05,Madurai,Fruits & Vegetables,Apple,6,366.45,2198.7,,Regular
203714,2024-05-03,Vellore,Dairy & Bakery,Bread,3,1557.89,4673.67,Cash,Regular
203715,2024-06-01,Salem,Grocery & Staples,Toor Dal,2,2649.57,5299.14,,Regular
203716,2024-01-02,Vellore,Personal Care,Toothpaste,3,2877.16,8631.48,Cash,New
203717,2024-11-12,Tiruppur,Home Appliances,Mixer,7,3081.77,21572.39,Cash,
203718,2024-09-02,Kovilpatti,Baby Care,Diapers,8,3394.21,27153.68,,
203719,2024-10-31,Dindigul,Beverages,Coffee,3,3691.67,11075.01,Cash,
203720,2024-05-10,Chennai,Home Appliances,Mixer,4,3289.04,13156.16,UPI,Regular
203721,2024-02-13,Madurai,Personal Care,Soap,7,2707.56,18952.92,Cash,
203722,2024-09-29,Kovilpatti,Baby Care,Baby Soap,3,4139.54,12418.62,UPI,New
203723,2024-05-11,Shoolagiri,Stationery & School Supplies,Pen,3,3861.0,11583.0,Cash,Regular
203724,2024-01-24,Tiruppur,Beverages,Tea,3,2871.18,8613.54,,Regular
203725,2024-06-29,Shoolagiri,Grocery & Staples,Wheat Flour,8,1792.13,14337.04,Card,
203726,2024-05-24,Chennai,Dairy & Bakery,Milk,5,1444.2,7221.0,Card,
203727,2024-01-18,Salem,Stationery & School Supplies,Pen,3,1331.74,3995.22,Card,New
203728,2024-09-24,Coimbatore,Snacks & Packaged Foods,Chocolates,7,1878.32,13148.24,Cash,Regular
203729,2024-08-17,Tiruchirappalli,Apparel & Footwear,T-Shirt,1,1431.96,1431.96,UPI,
203730,2024-07-19,Shoolagiri,Baby Care,Baby Soap,6,1811.75,10870.5,UPI,
203731,2024-12-27,Coimbatore,Home & Kitchen,Storage Box,7,3414.36,23900.52,Card,New
203732,2024-10-18,Dindigul,Personal Care,Shampoo,8,3408.45,27267.6,Cash,Regular
203733,2024-03-01,Coimbatore,Fruits & Vegetables,Banana,8,2092.28,16738.24,Card,
203734,2024-04-03,Vellore,Snacks & Packaged Foods,Noodles,8,3786.76,30294.08,Cash,Regular
203735,2024-03-25,Shoolagiri,Home Appliances,Mixer,2,3425.24,6850.48,Cash,
203736,2024-02-22,Vellore,Bed & Bath,Bedsheet,5,1442.55,7212.75,Card,Regular
203737,2024-06-10,Vellore,Personal Care,Toothpaste,8,857.19,6857.52,Cash,New
203738,2024-03-25,Tiruchirappalli,Grocery & Staples,Sugar,4,3624.78,14499.12,Cash,
203739,2024-05-17,Tiruchirappalli,Beverages,Coffee,2,1743.8,3487.6,Card,
203740,2024-10-04,Hosur,Dairy & Bakery,Butter,8,4281.17,34249.36,Cash,New
203741,2024-11-10,Madurai,Kids & Toys,Doll,7,514.97,3604.79,UPI,New
203742,2024-09-10,Dindigul,Personal Care,Soap,6,2639.24,15835.44,,
203743,2024-08-17,Shoolagiri,Beverages,Tea,8,693.03,5544.24,,
203744,2024-09-05,Coimbatore,Grocery & Staples,Wheat Flour,2,3072.66,6145.32,Card,Regular
203745,2024-07-08,Shoolagiri,Fruits & Vegetables,Onion,4,2745.28,10981.12,UPI,New
203746,2024-11-25,Madurai,Home & Kitchen,Storage Box,3,1786.9,5360.7,,
203747,2024-03-27,Tiruppur,Bed & Bath,Towel,7,488.09,3416.63,,
203748,2024-06-04,Kovilpatti,Grocery & Staples,Wheat Flour,4,4646.98,18587.92,UPI,Regular
203749,2024-01-26,Salem,Snacks & Packaged Foods,Noodles,7,1038.86,7272.02,Cash,Regular
203750,2024-01-29,Tiruppur,Household & Cleaning,Detergent,7,4038.27,28267.89,,New
203751,2024-06-12,Tiruchirappalli,Personal Care,Shampoo,5,1016.46,5082.3,Cash,
203752,2024-08-10,Hosur,Personal Care,Soap,5,2882.81,14414.05,Cash,Regular
203753,2024-01-16,Tiruchirappalli,Kids & Toys,Toy Car,7,947.23,6630.61,Card,
203754,2024-06-11,Hosur,Home & Kitchen,Cookware,5,3131.47,15657.35,,Regular
203755,2024-02-17,Dindigul,Beverages,Juice,2,4822.05,9644.1,,Regular
203756,2024-04-19,Hosur,Bed & Bath,Bedsheet,2,1728.09,3456.18,UPI,Regular
203757,2024-07-24,Tiruppur,Household & Cleaning,Dishwash Liquid,8,503.35,4026.8,,New
203758,2024-07-04,Hosur,Fruits & Vegetables,Onion,6,2480.34,14882.04,Card,Regular
203759,2024-05-13,Tiruchirappalli,Personal Care,Shampoo,4,2288.04,9152.16,Card,
203760,2024-05-26,Tiruppur,Snacks & Packaged Foods,Noodles,7,4897.32,34281.24,,New
203761,2024-10-17,Vellore,Apparel & Footwear,T-Shirt,8,2097.76,16782.08,Cash,New
203762,2024-07-31,Chennai,Fruits & Vegetables,Banana,4,1772.48,7089.92,UPI,New
203763,2024-10-01,Tiruppur,Beverages,Coffee,8,2286.81,18294.48,UPI,Regular
203764,2024-06-26,Chennai,Dairy & Bakery,Milk,6,4954.4,29726.4,UPI,Regular
203765,2024-09-14,Madurai,Personal Care,Toothpaste,1,2852.99,2852.99,UPI,
203766,2024-08-03,Shoolagiri,Household & Cleaning,Phenyl,2,1526.76,3053.52,UPI,
203767,2024-09-17,Vellore,Grocery & Staples,Wheat Flour,1,4701.85,4701.85,Card,
203768,2024-09-17,Vellore,Home Appliances,Mixer,4,1957.32,7829.28,,
203769,2024-05-30,Chennai,Grocery & Staples,Sugar,5,1068.11,5340.55,Cash,New
203770,2024-01-01,Tiruppur,Home & Kitchen,Storage Box,4,1983.94,7935.76,UPI,Regular
203771,2024-08-18,Madurai,Baby Care,Baby Soap,4,1658.12,6632.48,,Regular
203772,2024-07-10,Madurai,Household & Cleaning,Dishwash Liquid,3,1926.74,5780.22,,
203773,2024-11-10,Chennai,Dairy & Bakery,Bread,4,504.55,2018.2,UPI,Regular
203774,2024-03-30,Vellore,Grocery & Staples,Sugar,5,2094.22,10471.1,,New
203775,2024-10-20,Dindigul,Home Appliances,Iron Box,1,4998.6,4998.6,,New
203776,2024-08-02,Kovilpatti,Apparel & Footwear,T-Shirt,4,2886.57,11546.28,Cash,Regular
203777,2024-09-27,Chennai,Baby Care,Diapers,4,4597.32,18389.28,Cash,New
203778,2024-03-01,Kovilpatti,Baby Care,Baby Soap,5,4232.97,21164.85,Card,
203779,2024-07-12,Dindigul,Home & Kitchen,Cookware,4,3248.42,12993.68,UPI,
203780,2024-12-10,Vellore,Beverages,Juice,6,4475.87,26855.22,UPI,New
203781,2024-08-02,Dindigul,Beverages,Soft Drink,5,1508.54,7542.7,UPI,
203782,2024-03-05,Kovilpatti,Grocery & Staples,Toor Dal,6,2221.61,13329.66,,
203783,2024-11-24,Kovilpatti,Baby Care,Baby Soap,3,4452.66,13357.98,,New
203784,2024-10-12,Tiruppur,Grocery & Staples,Rice,2,2372.85,4745.7,UPI,New
203785,2024-05-02,Tiruppur,Fruits & Vegetables,Onion,7,3645.99,25521.93,Card,New
203786,2024-06-20,Tiruchirappalli,Pet Care,Cat Food,3,370.79,1112.37,UPI,New
203787,2024-05-19,Madurai,Snacks & Packaged Foods,Chips,8,2188.66,17509.28,Card,
203788,2024-12-08,Kovilpatti,Fruits & Vegetables,Apple,5,4664.07,23320.35,UPI,Regular
203789,2024-12-16,Dindigul,Personal Care,Soap,8,2916.11,23328.88,,Regular
203790,2024-09-15,Salem,Dairy & Bakery,Curd,4,603.14,2412.56,,Regular
203791,2024-04-08,Madurai,Baby Care,Diapers,6,183.22,1099.32,Card,New
203792,2024-10-29,Kovilpatti,Pet Care,Cat Food,6,2333.51,14001.06,UPI,
203793,2024-08-14,Salem,Kids & Toys,Doll,5,324.76,1623.8,Cash,
203794,2024-02-28,Madurai,Dairy & Bakery,Curd,5,3431.31,17156.55,,Regular
203795,2024-11-30,Vellore,Home Appliances,Iron Box,8,2551.31,20410.48,Cash,Regular
203796,2024-09-20,Hosur,Apparel & Footwear,T-Shirt,3,2782.05,8346.15,Card,Regular
203797,2024-03-26,Hosur,Household & Cleaning,Dishwash Liquid,1,3041.78,3041.78,Cash,New
203798,2024-06-20,Tiruchirappalli,Apparel & Footwear,Slippers,2,1416.96,2833.92,Card,Regular
203799,2024-04-20,Coimbatore,Kids & Toys,Doll,1,2231.08,2231.08,UPI,Regular
203800,2024-05-22,Hosur,Snacks & Packaged Foods,Noodles,4,455.31,1821.24,UPI,
203801,2024-09-02,Madurai,Grocery & Staples,Rice,7,270.33,1892.31,UPI,Regular
203802,2024-10-19,Dindigul,Household & Cleaning,Detergent,3,829.81,2489.43,,New
203803,2024-01-27,Dindigul,Beverages,Soft Drink,8,3697.12,29576.96,Card,
203804,2024-12-07,Shoolagiri,Grocery & Staples,Sugar,7,309.25,2164.75,UPI,New
203805,2024-10-12,Tiruppur,Baby Care,Diapers,5,4643.35,23216.75,Card,New
203806,2024-06-12,Salem,Personal Care,Shampoo,3,3107.95,9323.85,UPI,
203807,2024-04-24,Madurai,Apparel & Footwear,Slippers,5,4817.78,24088.9,Cash,Regular
203808,2024-07-13,Coimbatore,Fruits & Vegetables,Apple,2,4919.29,9838.58,,Regular
203809,2024-06-15,Kovilpatti,Bed & Bath,Towel,5,1585.97,7929.85,,New
203810,2024-08-22,Shoolagiri,Apparel & Footwear,Jeans,6,479.41,2876.46,Cash,New
203811,2024-02-26,Coimbatore,Baby Care,Diapers,4,4857.92,19431.68,UPI,New
203812,2024-11-28,Kovilpatti,Grocery & Staples,Rice,1,801.47,801.47,Cash,
203813,2024-05-01,Chennai,Dairy & Bakery,Bread,4,4809.95,19239.8,,
203814,2024-06-06,Kovilpatti,Baby Care,Baby Soap,2,2462.45,4924.9,UPI,
203815,2024-02-27,Madurai,Stationery & School Supplies,Notebook,6,1127.21,6763.26,Card,Regular
203816,2024-02-29,Vellore,Stationery & School Supplies,Pen,4,3075.17,12300.68,Card,New
203817,2024-05-10,Hosur,Personal Care,Toothpaste,5,2169.25,10846.25,UPI,
203818,2024-10-13,Vellore,Pet Care,Dog Food,3,4452.01,13356.03,,Regular
203819,2024-06-09,Shoolagiri,Personal Care,Toothpaste,2,3595.62,7191.24,Card,
203820,2024-09-12,Kovilpatti,Dairy & Bakery,Butter,8,3443.77,27550.16,UPI,
203821,2024-02-10,Vellore,Apparel & Footwear,Jeans,8,4779.72,38237.76,UPI,New
203822,2024-11-13,Kovilpatti,Beverages,Soft Drink,2,2993.6,5987.2,,
203823,2024-08-10,Tiruppur,Snacks & Packaged Foods,Chips,1,572.19,572.19,Cash,Regular
203824,2024-09-19,Vellore,Grocery & Staples,Toor Dal,7,2072.31,14506.17,UPI,Regular
203825,2024-02-02,Kovilpatti,Baby Care,Diapers,2,557.56,1115.12,Cash,Regular
203826,2024-02-16,Coimbatore,Home & Kitchen,Cookware,4,4141.97,16567.88,Card,Regular
203827,2024-12-03,Shoolagiri,Dairy & Bakery,Butter,6,2590.61,15543.66,Cash,New
203828,2024-10-09,Tiruchirappalli,Pet Care,Dog Food,8,3292.4,26339.2,UPI,New
203829,2024-09-19,Dindigul,Kids & Toys,Doll,5,1226.37,6131.85,UPI,Regular
203830,2024-10-04,Chennai,Home Appliances,Iron Box,3,611.15,1833.45,UPI,Regular
203831,2024-10-28,Tiruppur,Bed & Bath,Bedsheet,6,4060.17,24361.02,Cash,New
203832,2024-11-15,Hosur,Home Appliances,Iron Box,8,877.83,7022.64,Card,Regular
203833,2024-02-13,Tiruppur,Dairy & Bakery,Curd,8,2888.49,23107.92,Cash,Regular
203834,2024-02-03,Tiruchirappalli,Beverages,Soft Drink,6,3222.63,19335.78,UPI,New
203835,2024-06-10,Madurai,Apparel & Footwear,Jeans,5,4808.68,24043.4,Cash,
203836,2024-03-09,Tiruppur,Beverages,Juice,6,4312.59,25875.54,,Regular
203837,2024-06-19,Salem,Home & Kitchen,Storage Box,1,2280.47,2280.47,,
203838,2024-06-08,Kovilpatti,Grocery & Staples,Wheat Flour,3,1988.18,5964.54,Card,
203839,2024-06-13,Chennai,Apparel & Footwear,Slippers,3,3748.77,11246.31,Card,New
203840,2024-12-10,Kovilpatti,Dairy & Bakery,Curd,1,3880.65,3880.65,,New
203841,2024-07-04,Kovilpatti,Dairy & Bakery,Curd,1,2501.67,2501.67,Card,
203842,2024-03-02,Shoolagiri,Dairy & Bakery,Butter,6,4012.07,24072.42,Cash,New
203843,2024-06-18,Kovilpatti,Home Appliances,Mixer,2,474.56,949.12,,New
203844,2024-05-08,Salem,Baby Care,Baby Soap,8,1136.16,9089.28,UPI,Regular
203845,2024-06-15,Kovilpatti,Grocery & Staples,Toor Dal,6,1202.82,7216.92,Card,
203846,2024-02-01,Hosur,Grocery & Staples,Wheat Flour,8,3291.95,26335.6,Cash,
203847,2024-08-17,Coimbatore,Baby Care,Diapers,6,2660.02,15960.12,UPI,
203848,2024-11-19,Coimbatore,Beverages,Juice,2,1473.94,2947.88,Cash,
203849,2024-02-01,Tiruchirappalli,Baby Care,Baby Soap,1,1817.31,1817.31,Card,New
203850,2024-01-07,Shoolagiri,Personal Care,Soap,2,4338.51,8677.02,Card,New
203851,2024-05-13,Madurai,Fruits & Vegetables,Tomato,1,4968.27,4968.27,Cash,New
203852,2024-12-25,Madurai,Beverages,Coffee,2,2076.6,4153.2,UPI,New
203853,2024-02-12,Coimbatore,Kids & Toys,Doll,4,691.28,2765.12,Cash,Regular
203854,2024-07-01,Dindigul,Grocery & Staples,Rice,3,1866.1,5598.3,UPI,
203855,2024-10-01,Tiruppur,Beverages,Juice,3,2743.49,8230.47,Cash,Regular
203856,2024-07-07,Shoolagiri,Dairy & Bakery,Bread,7,1991.6,13941.2,,
203857,2024-09-16,Chennai,Household & Cleaning,Phenyl,2,2787.68,5575.36,Card,New
203858,2024-01-08,Shoolagiri,Household & Cleaning,Phenyl,6,4841.04,29046.24,UPI,Regular
203859,2024-05-10,Salem,Bed & Bath,Bedsheet,4,3231.22,12924.88,Cash,
203860,2024-02-20,Shoolagiri,Grocery & Staples,Wheat Flour,8,3409.08,27272.64,UPI,Regular
203861,2024-01-31,Shoolagiri,Pet Care,Cat Food,7,3401.21,23808.47,Cash,
203862,2024-01-18,Dindigul,Dairy & Bakery,Bread,5,4917.83,24589.15,UPI,
203863,2024-09-10,Tiruppur,Home Appliances,Mixer,3,2656.33,7968.99,Card,Regular
203864,2024-06-08,Madurai,Stationery & School Supplies,Notebook,7,3812.09,26684.63,UPI,
203865,2024-12-27,Coimbatore,Personal Care,Toothpaste,5,4038.54,20192.7,,New
203866,2024-04-28,Madurai,Apparel & Footwear,T-Shirt,5,2827.86,14139.3,Card,Regular
203867,2024-05-15,Hosur,Grocery & Staples,Rice,7,4294.73,30063.11,,Regular
203868,2024-10-18,Tiruchirappalli,Personal Care,Toothpaste,3,4807.06,14421.18,,New
203869,2024-09-24,Tiruppur,Home Appliances,Iron Box,4,2140.03,8560.12,Cash,
203870,2024-05-25,Salem,Pet Care,Cat Food,8,2183.42,17467.36,Cash,
203871,2024-05-03,Tiruchirappalli,Home & Kitchen,Cookware,5,2687.23,13436.15,Card,New
203872,2024-02-17,Madurai,Pet Care,Dog Food,5,4391.42,21957.1,,
203873,2024-10-06,Tiruchirappalli,Personal Care,Toothpaste,7,3075.18,21526.26,UPI,Regular
203874,2024-04-19,Dindigul,Personal Care,Toothpaste,8,1975.76,15806.08,Cash,
203875,2024-07-26,Madurai,Home Appliances,Iron Box,8,4946.52,39572.16,,New
203876,2024-09-19,Chennai,Dairy & Bakery,Bread,8,3129.31,25034.48,Card,
203877,2024-11-30,Hosur,Kids & Toys,Toy Car,3,523.59,1570.77,Card,Regular
203878,2024-12-07,Chennai,Baby Care,Baby Soap,4,1744.8,6979.2,Cash,New
203879,2024-04-04,Salem,Grocery & Staples,Rice,4,4516.93,18067.72,Card,
203880,2024-02-22,Chennai,Snacks & Packaged Foods,Chocolates,4,3485.3,13941.2,,
203881,2024-02-07,Tiruppur,Home & Kitchen,Storage Box,3,2455.54,7366.62,Card,
203882,2024-06-27,Dindigul,Bed & Bath,Towel,5,3010.7,15053.5,UPI,New
203883,2024-05-28,Dindigul,Grocery & Staples,Rice,7,381.27,2668.89,Card,Regular
203884,2024-11-23,Tiruchirappalli,Baby Care,Baby Soap,4,4352.58,17410.32,Card,
203885,2024-05-16,Tiruppur,Beverages,Juice,4,4255.54,17022.16,Cash,
203886,2024-11-18,Salem,Household & Cleaning,Phenyl,7,1080.32,7562.24,Card,
203887,2024-09-29,Madurai,Pet Care,Cat Food,6,655.22,3931.32,,Regular
203888,2024-02-20,Coimbatore,Fruits & Vegetables,Onion,1,4206.1,4206.1,,
203889,2024-09-12,Coimbatore,Household & Cleaning,Detergent,1,4451.79,4451.79,UPI,New
203890,2024-10-14,Chennai,Grocery & Staples,Wheat Flour,5,1869.7,9348.5,,Regular
203891,2024-12-17,Shoolagiri,Fruits & Vegetables,Apple,5,4531.45,22657.25,UPI,
203892,2024-08-03,Tiruppur,Grocery & Staples,Rice,2,183.52,367.04,UPI,Regular
203893,2024-11-03,Tiruppur,Home & Kitchen,Storage Box,8,2308.75,18470.0,,Regular
203894,2024-09-10,Dindigul,Kids & Toys,Doll,8,1243.82,9950.56,,
203895,2024-03-19,Coimbatore,Home & Kitchen,Storage Box,3,1258.63,3775.89,,
203896,2024-02-21,Hosur,Bed & Bath,Bedsheet,6,2485.4,14912.4,,
203897,2024-05-03,Salem,Baby Care,Diapers,3,4708.26,14124.78,UPI,New
203898,2024-05-13,Coimbatore,Dairy & Bakery,Butter,7,1016.99,7118.93,,Regular
203899,2024-03-26,Madurai,Beverages,Juice,7,1402.1,9814.7,Cash,
203900,2024-07-26,Kovilpatti,Fruits & Vegetables,Banana,1,4980.17,4980.17,,
203901,2024-12-18,Tiruchirappalli,Pet Care,Dog Food,2,4012.59,8025.18,,
203902,2024-09-04,Coimbatore,Grocery & Staples,Toor Dal,5,4990.82,24954.1,Cash,New
203903,2024-08-21,Kovilpatti,Pet Care,Cat Food,7,4305.2,30136.4,Card,
203904,2024-04-05,Salem,Beverages,Juice,5,4549.87,22749.35,Cash,Regular
203905,2024-11-14,Shoolagiri,Grocery & Staples,Sugar,5,2675.76,13378.8,UPI,New
203906,2024-05-14,Tiruppur,Grocery & Staples,Toor Dal,7,4713.95,32997.65,Card,Regular
203907,2024-01-27,Vellore,Personal Care,Shampoo,8,82.6,660.8,Cash,Regular
203908,2024-11-04,Salem,Apparel & Footwear,Jeans,5,3383.74,16918.7,Card,
203909,2024-04-11,Vellore,Beverages,Tea,3,3991.87,11975.61,Cash,Regular
203910,2024-02-28,Dindigul,Baby Care,Baby Soap,5,3824.09,19120.45,Cash,New
203911,2024-04-01,Chennai,Snacks & Packaged Foods,Noodles,4,162.3,649.2,UPI,
203912,2024-10-26,Tiruppur,Personal Care,Soap,7,3818.99,26732.93,Cash,
203913,2024-08-02,Coimbatore,Baby Care,Diapers,3,514.03,1542.09,,New
203914,2024-01-28,Kovilpatti,Household & Cleaning,Detergent,5,2054.55,10272.75,Card,Regular
203915,2024-03-02,Salem,Beverages,Soft Drink,8,891.96,7135.68,Cash,
203916,2024-09-12,Salem,Kids & Toys,Toy Car,3,2742.99,8228.97,Card,New
203917,2024-08-17,Madurai,Snacks & Packaged Foods,Chips,7,4131.02,28917.14,UPI,New
203918,2024-06-27,Chennai,Grocery & Staples,Wheat Flour,3,1058.25,3174.75,,Regular
203919,2024-03-05,Kovilpatti,Apparel & Footwear,Slippers,7,2184.37,15290.59,Cash,
203920,2024-08-16,Dindigul,Stationery & School Supplies,Pen,1,2506.44,2506.44,Card,New
203921,2024-08-03,Shoolagiri,Stationery & School Supplies,Pen,5,664.15,3320.75,UPI,Regular
203922,2024-10-25,Hosur,Pet Care,Cat Food,1,3558.93,3558.93,Card,New
